Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,Wdir,Wspd,Pres,stratum,pair_dist,y_a,y_b,lam
6.380358829622829,2.351980753161321,ABCA,cotonou,6.4302,2.3471,5538.2246229095235,21238.37353,17.0,150.0,167.0,570.0,10,13.068317174911499,174.4414993936257,1.5920924609738527,3.068317174911499,-0.0021805137585238898,3.5498348905267534,-0.0021251290027258017,3.5309043278068906,0.004380812247594197,0.1959126598121657,1,-1.0,-1.0,0,0,0,10,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.12613746899330602
6.379146713149983,2.351599489428693,ABCA,cotonou,6.4302,2.3471,5667.786645973002,21238.37353,17.0,150.0,167.0,570.0,10,13.811868667602539,174.99437676284242,1.5482052622427604,3.811868667602539,-0.002005789473021185,3.548675531104714,-0.0019178199566125236,3.53085321005333,0.0065369735435181625,0.18328502477258196,0,5440.620848539214,5463.3374282825935,2,1,1,10,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,390.776757083828,70.7,74.3,0.34184285511856494
6.38386500289347,2.3548580590267774,ABCA,cotonou,6.4302,2.3471,5195.48016120934,21238.37353,17.0,150.0,167.0,570.0,10,12.7606840133667,170.55276043716106,1.7004524617719197,2.760684013366699,-0.0023854582702519792,3.4955999695982762,-0.002349026882848218,3.485820541501953,0.0022814870757566145,0.07268659243774966,1,-1.0,-1.0,0,0,2,14,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,340.0678431422958,79.4,81.1,0.30001928979647197
6.376565498356517,2.350557097935127,ABCA,cotonou,6.4302,2.3471,5943.654787709057,21238.37353,17.0,150.0,167.0,570.0,10,14.21655559539795,176.3347626185987,1.4724810826141663,4.216555595397949,-0.0018419129964294947,3.547270257098047,-0.001843220947383388,3.53856648786722,-0.0010894350342316092,0.03437362083450183,1,-1.0,-1.0,0,0,2,6,1,30.0,52.0,20.0,13.0,1011.0,cotonou/ABCA,208.9278317199207,74.3,70.6,0.551045090589723
6.380296849249587,2.351780970844109,ABCA,cotonou,6.4302,2.3471,5542.9377646481535,21238.37353,17.0,150.0,167.0,570.0,10,13.11434006690979,174.67426876444847,1.5902640467286593,3.11434006690979,-0.0021678536225858648,3.5723691192000286,-0.0020333932606136943,3.553338892828238,0.009432991823540812,0.19431924681189355,0,-1.0,5354.100205531883,0,5,0,12,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,371.72406814317804,70.7,76.2,0.05061976229843679
6.376613534217923,2.350739233909624,ABCA,cotonou,6.4302,2.3471,5939.685381997807,21238.37353,17.0,150.0,167.0,570.0,10,14.21655559539795,176.1387820010741,1.4734646867315186,4.216555595397949,-0.00185142373954952,3.5507258456787767,-0.001844278298169546,3.5334134162685324,-0.0009363838268765115,0.027699468985782183,1,-1.0,-1.0,0,0,2,4,1,30.0,52.0,20.0,13.0,1011.0,cotonou/ABCA,208.9278317199207,74.3,70.6,0.4509703793275376
6.379883187390269,2.353033775332327,ABCA,cotonou,6.4302,2.3471,5603.02803641628,21238.37353,17.0,150.0,167.0,570.0,10,13.365445137023926,173.31553975882593,1.5706518746892708,3.365445137023926,-0.0021015007502646044,3.4600872988669154,-0.002056545134784894,3.442240139076124,0.0036112255520290796,0.13695719588039762,1,-1.0,-1.0,0,0,1,11,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,371.72406814317804,76.2,70.7,0.5554165621613222
6.38028652901276,2.3545181345677832,ABCA,cotonou,6.4302,2.3471,5580.508326214861,21238.37353,17.0,150.0,167.0,570.0,10,12.793106079101562,171.5981835850473,1.58285873479213,2.7931060791015625,-0.002225732382352575,3.4031850355355284,-0.002175422031594968,3.3851827981453564,0.0016892865115511943,0.04557981617722967,1,-1.0,-1.0,0,0,0,5,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,129.29475120989903,73.3,76.2,0.1191705243218587
6.3826591547075235,2.354124369546452,ABCA,cotonou,6.4302,2.3471,5314.572595900164,21238.37353,17.0,150.0,167.0,570.0,10,12.53249979019165,171.64645746889516,1.6648271852548076,2.5324997901916504,-0.0022469826827880386,3.479332120544962,-0.002330758337802266,3.469636032805115,0.0037714787760850625,0.12899318582889172,1,-1.0,-1.0,0,0,0,10,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,382.1302966248984,79.4,73.3,0.34142508602243826
6.379820220663389,2.353224474562307,ABCA,cotonou,6.4302,2.3471,5612.451277784433,21238.37353,17.0,150.0,167.0,570.0,10,13.365445137023926,173.11128915875645,1.5680160858188763,3.365445137023926,-0.002100590611180515,3.451629006183442,-0.002056545134784893,3.4428978286332894,0.004025665918986002,0.15064394455708688,1,-1.0,-1.0,0,0,0,14,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,371.72406814317804,70.7,76.2,0.5045517491531475
