Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,Wdir,Wspd,Pres,stratum,pair_dist,y_a,y_b,lam
6.379517995352794,2.354737715613487,ABCA,cotonou,6.4302,2.3471,5668.159060560549,21238.37353,17.0,150.0,167.0,570.0,10,12.798988580703735,171.48235923721586,1.5583346220508687,2.7989885807037354,-0.0021877010442541145,3.388526286472199,-0.0021613816732303425,3.3708689445237705,0.0010643959045410158,0.03912802313279144,1,-1.0,-1.0,0,0,0,8,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.19463870785196757
6.379897272475826,2.3546293507211926,ABCA,cotonou,6.4302,2.3471,5624.89985755402,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.5390684915758,1.56991423668412,2.8381922245025635,-0.0021940751701382036,3.3861630546677906,-0.0024598836312183805,3.3684852877480687,-0.013347221608035833,0.06963278110434526,1,-1.0,-1.0,0,0,0,13,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,129.29475120989903,73.3,76.2,0.4667210037270342
6.3839634294351315,2.3568659604766915,ABCA,cotonou,6.4302,2.3471,5226.109563493464,21238.37353,17.0,150.0,167.0,570.0,10,12.758829593658447,168.14527318876765,1.6905124914466518,2.7588295936584473,-0.002372180302937826,3.4311526121430984,-0.002411851648128394,3.421322993286363,-0.00276188055674235,0.13278454405121162,1,-1.0,-1.0,0,0,0,15,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,340.0678431422958,81.1,79.4,0.04380376578722878
6.3803608002644445,2.352061267947313,ABCA,cotonou,6.4302,2.3471,5538.883283079806,21238.37353,17.0,150.0,167.0,570.0,10,13.068317174911499,174.35017065589886,1.5919032336113408,3.068317174911499,-0.0021811670316251347,3.5459674659226224,-0.0021251290027258017,3.527059459348856,0.004380812247594197,0.1959126598121657,1,-1.0,-1.0,0,0,0,11,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.15428949206754783
6.380397813426727,2.3535735200062735,ABCA,cotonou,6.4302,2.3471,5553.896055293344,21238.37353,17.0,150.0,167.0,570.0,10,12.96747374534607,172.63931412808233,1.5886418891348728,2.9674737453460693,-0.00219449864493476,3.445872233288945,-0.0021595462758273363,3.4367507145280163,0.002713137202792698,0.10190685320361095,1,-1.0,-1.0,0,0,0,7,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.6830489532424546
6.380367866649086,2.352349980234104,ABCA,cotonou,6.4302,2.3471,5541.362274452662,21238.37353,17.0,150.0,167.0,570.0,10,13.046741008758545,174.02286197491924,1.5914143619042762,3.046741008758545,-0.0021809232601111292,3.5206452861977606,-0.0021216752057406987,3.501896879492556,0.004204686482747396,0.16553434728152905,1,-1.0,-1.0,0,0,0,6,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,317.5550729640992,73.3,70.7,0.7447621559078171
6.380383610900326,2.354490396885621,ABCA,cotonou,6.4302,2.3471,5569.437875840522,21238.37353,17.0,150.0,167.0,570.0,10,12.793106079101562,171.6130738380615,1.5860034001153815,2.7931060791015625,-0.0022255258332190787,3.403163357043711,-0.002194075170138203,3.3851429995116327,0.0006206055482228597,0.02910325262161498,1,-1.0,-1.0,0,0,0,2,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.96750973243421
6.383921126196279,2.3560029744040976,ABCA,cotonou,6.4302,2.3471,5211.804496474478,21238.37353,17.0,150.0,167.0,570.0,10,13.26603078842163,169.1765678845784,1.6895787770348158,3.266030788421631,-0.0022779900446855184,3.467195418709795,-0.0023485526422977673,3.4489681181179694,-0.0037941560657938143,0.06734258903584281,1,-1.0,-1.0,0,0,0,15,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,340.0678431422958,81.1,79.4,0.32582535813815194
6.383875568955905,2.3550736067004667,ABCA,cotonou,6.4302,2.3471,5198.321004560882,21238.37353,17.0,150.0,167.0,570.0,10,12.951696872711182,170.29303524842965,1.6974202324523835,2.9516968727111816,-0.0023488657684618483,3.5020220304498255,-0.0023260843559077173,3.4923832389847798,0.0009362384446829938,0.03990471972958182,1,-1.0,-1.0,0,0,0,14,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,340.0678431422958,79.4,81.1,0.3704597060348689
6.379825902508629,2.354649742140392,ABCA,cotonou,6.4302,2.3471,5633.039671547901,21238.37353,17.0,150.0,167.0,570.0,10,12.903472185134888,171.5283308055822,1.566983332975991,2.9034721851348877,-0.0021776541758882204,3.4008982057849964,-0.002177857474276894,3.383064359176199,-0.0004355960422092015,0.04269731536073113,1,-1.0,-1.0,0,0,0,11,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.4695558112758079
