Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,Wdir,Wspd,Pres,stratum,pair_dist,y_a,y_b,lam
6.380352772255004,2.351733266418739,ABCA,cotonou,6.4302,2.3471,5536.289319879997,21238.37353,17.0,150.0,167.0,570.0,10,13.11434006690979,174.72235633759033,1.59217278798786,3.11434006690979,-0.002149204169624407,3.5795646203412264,-0.002125877662563494,3.5604746562567695,0.004428184032440186,0.2036121647602729,0,5447.531174471098,5347.6782608860885,2,3,0,11,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,317.5550729640992,73.3,70.7,0.9603963570842422
6.380376132841807,2.352687713250964,ABCA,cotonou,6.4302,2.3471,5544.494423324773,21238.37353,17.0,150.0,167.0,570.0,10,13.058180093765259,173.64035937472931,1.5903976971554807,3.058180093765259,-0.0021769590389073236,3.489817281661552,-0.0021275219432810412,3.4712564412948756,0.0049087153540717235,0.1830278494798338,1,-1.0,-1.0,0,0,0,2,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.37332631152590445
6.380225242636211,2.3516178734540265,ABCA,cotonou,6.4302,2.3471,5549.167778252042,21238.37353,17.0,150.0,167.0,570.0,10,13.076376914978027,174.86614568801735,1.5888712556623732,3.0763769149780273,-0.0021834108852812257,3.5843668024286326,-0.0020632789324791035,3.5652688497956255,0.008315838610786849,0.21813657440714296,0,5437.962011152802,-1.0,3,0,0,14,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,390.776757083828,70.7,74.3,0.03544243289466775
6.38038467884559,2.3530368785483837,ABCA,cotonou,6.4302,2.3471,5547.995444396477,21238.37353,17.0,150.0,167.0,570.0,10,12.98811149597168,173.24537374382294,1.5901176655726315,2.9881114959716797,-0.002198526834882324,3.483974860385892,-0.0021431231456219405,3.4654378766331075,0.003955639733208551,0.14972500690927465,1,-1.0,-1.0,0,0,0,2,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.4954120798543812
6.380364177097456,2.3521992356960664,ABCA,cotonou,6.4302,2.3471,5540.04507744263,21238.37353,17.0,150.0,167.0,570.0,10,13.068317174911499,174.19372284555368,1.5915695697458467,3.068317174911499,-0.0021822040109990694,3.5240068807100715,-0.002121675205740699,3.5052340227491396,0.0032554758919609915,0.13949944441923118,1,-1.0,-1.0,0,0,0,9,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.20252996365947296
6.392116377155691,2.3663931528962796,ABCA,cotonou,6.4302,2.3471,4721.550934407368,21238.37353,17.0,150.0,167.0,570.0,10,13.5597083568573,153.27679641895668,1.8613350304168408,3.5597083568573,-0.0024584531281064835,3.239916252307962,-0.0024120572159907518,3.2335517271920167,0.0025798112456935523,0.0829933613279758,1,-1.0,-1.0,0,0,1,9,1,33.0,44.0,10.0,11.2,1008.0,cotonou/ABCA,307.08506585455837,66.0,65.5,0.12433075952154748
6.376856424085306,2.351560450410545,ABCA,cotonou,6.4302,2.3471,5919.766697162147,21238.37353,17.0,150.0,167.0,570.0,10,14.18149995803833,175.24963102821505,1.4787594355226787,4.18149995803833,-0.0018571172097716668,3.4948198076633097,-0.0018597316109279865,3.486343767933725,-0.001016786405274427,0.03391694343714787,1,-1.0,-1.0,0,0,1,5,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,390.776757083828,70.7,74.3,0.9924931575837169
6.39207189711739,2.3670392839789747,ABCA,cotonou,6.4302,2.3471,4758.648923575445,21238.37353,17.0,150.0,167.0,570.0,10,13.756994485855103,152.5386804472629,1.8444613928864553,3.7569944858551025,-0.002397965240863001,3.2463738078204973,-0.0023516566116617327,3.2347546389405624,0.0019565502802530925,0.08732921800700913,1,-1.0,-1.0,0,0,1,4,1,33.0,44.0,10.0,11.2,1008.0,cotonou/ABCA,307.08506585455837,66.0,65.5,0.35843622426614463
6.380398453736974,2.3535996812534865,ABCA,cotonou,6.4302,2.3471,5554.199781224253,21238.37353,17.0,150.0,167.0,570.0,10,12.962517023086548,172.60980176620546,1.5886061533853457,2.962517023086548,-0.002195386946414961,3.4445793485916485,-0.0021595462758273363,3.4354654904486224,0.002713137202792698,0.10237392879532152,1,-1.0,-1.0,0,0,0,6,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.69219624247771
6.380364722389898,2.3522215147872725,ABCA,cotonou,6.4302,2.3471,5540.236607382888,21238.37353,17.0,150.0,167.0,570.0,10,13.046741008758545,174.16846568110088,1.5917375396641675,3.046741008758545,-0.002178971486943936,3.5225574587056756,-0.0021216752057406987,3.503788900702409,0.004204686482747396,0.16553434728152905,1,-1.0,-1.0,0,0,0,10,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.21031985568965472
6.37635651373373,2.349764697907058,ABCA,cotonou,6.4302,2.3471,5961.741104224026,21238.37353,17.0,150.0,167.0,570.0,10,14.2510666847229,177.18425854194857,1.4676844755207568,4.2510666847229,-0.0018361322444487654,3.5611069350231195,-0.0018277615061644493,3.543560390562775,-0.0006632486979166666,0.02475564728442176,1,-1.0,-1.0,0,0,0,11,1,28.4,51.0,15.0,14.8,1011.3,cotonou/ABCA,208.9278317199207,70.6,74.3,0.013570278603085573
