Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,Wdir,Wspd,Pres,stratum,pair_dist,y_a,y_b,lam
6.378508815098534,2.3515886161664525,ABCA,cotonou,6.4302,2.3471,5737.957060272939,21238.37353,17.0,150.0,167.0,570.0,10,14.117422580718994,175.06772358379772,1.526232145265906,4.117422580718994,-0.0019262766672505276,3.540298796608089,-0.001899649701202995,3.5316998473059815,0.002396058266288177,0.07960223562348298,0,5438.9853497176355,5461.983173606505,2,1,1,5,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,390.776757083828,70.7,74.3,0.5230638924619143
6.377231968190096,2.3515668517305133,ABCA,cotonou,6.4302,2.3471,5878.441068349012,21238.37353,17.0,150.0,167.0,570.0,10,14.20168924331665,175.2092765260379,1.4889538496943675,4.20168924331665,-0.0018732776618009047,3.5094564041629925,-0.0018678731355916346,3.49252536240471,-0.0012492681047146842,0.030444384131874048,1,-1.0,-1.0,0,0,2,5,1,30.0,52.0,20.0,13.0,1011.0,cotonou/ABCA,390.776757083828,74.3,70.7,0.11419550854996519
6.37939806261338,2.3547719821104627,ABCA,cotonou,6.4302,2.3471,5681.839385007222,21238.37353,17.0,150.0,167.0,570.0,10,12.798988580703735,171.46460660183754,1.5545844193652334,2.7989885807037354,-0.002177857474276894,3.380114934955798,-0.002152320281503076,3.3713418757361246,0.0016413045111769895,0.05330627054324077,1,-1.0,-1.0,0,0,0,6,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,129.29475120989903,73.3,76.2,0.9124440951957629
6.379649426177942,2.3537417378610894,ABCA,cotonou,6.4302,2.3471,5638.372872441813,21238.37353,17.0,150.0,167.0,570.0,10,13.240586280822754,172.56072188131236,1.5620787786004473,3.240586280822754,-0.0021227287062516448,3.426605491778765,-0.0020397835486084363,3.409056985606886,0.0038380408465687778,0.10268729320687128,1,-1.0,-1.0,0,0,0,16,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,371.72406814317804,76.2,70.7,0.33278683613539195
6.377566591479212,2.3515725555365776,ABCA,cotonou,6.4302,2.3471,5841.620970253516,21238.37353,17.0,150.0,167.0,570.0,10,14.230043888092041,175.17283815375367,1.4980566352265396,4.230043888092041,-0.0018775383661606448,3.5180012888357886,-0.0018631280779636853,3.501042059638089,-0.0003333674536810981,0.014601065003439903,1,-1.0,-1.0,0,0,0,5,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,390.776757083828,70.7,74.3,0.7907410570420037
6.383955800512917,2.3567103304635046,ABCA,cotonou,6.4302,2.3471,5223.403421392615,21238.37353,17.0,150.0,167.0,570.0,10,12.758829593658447,168.33084012886638,1.6913878039637817,2.7588295936584473,-0.002372180302937825,3.4668206366722654,-0.0023598976659052295,3.4573058819145652,0.0002860864003499349,0.012332641863531012,1,-1.0,-1.0,0,0,0,14,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,340.0678431422958,79.4,81.1,0.9053367527791866
6.377554576994926,2.351572350744232,ABCA,cotonou,6.4302,2.3471,5842.9429360569175,21238.37353,17.0,150.0,167.0,570.0,10,14.230043888092041,175.17415440466993,1.4977178543158878,4.230043888092041,-0.0018775112800925651,3.5180012888357886,-0.0018724758892911836,3.5010200639807376,-0.000947207064186816,0.020901974256413137,1,-1.0,-1.0,0,0,0,5,1,30.0,52.0,20.0,13.0,1011.0,cotonou/ABCA,390.776757083828,74.3,70.7,0.20584573719481558
6.383745023613793,2.35395190801428,ABCA,cotonou,6.4302,2.3471,5192.989458634551,21238.37353,17.0,150.0,167.0,570.0,10,12.196823358535767,171.66089739332597,1.7074833039625024,2.1968233585357666,-0.0024934775527866407,3.5184348055723973,-0.002462491398765927,3.5085012474890216,0.0016925017038981118,0.06422777291371239,1,-1.0,-1.0,0,0,1,6,1,31.3,40.0,44.0,11.1,1009.1,cotonou/ABCA,382.1302966248984,73.3,79.4,0.9779481217038042
6.380412593852585,2.3541774059770297,ABCA,cotonou,6.4302,2.3471,5561.286937090234,21238.37353,17.0,150.0,167.0,570.0,10,12.879146099090576,171.9589120552655,1.58744099088145,2.879146099090576,-0.002196256166146267,3.4069648081128925,-0.002186299824071765,3.397917286976006,0.0017105335503879583,0.055594349388811366,1,-1.0,-1.0,0,0,0,2,1,32.0,41.0,10.0,11.2,1010.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.8941978940663303
6.3920575639747765,2.3672474917348207,ABCA,cotonou,6.4302,2.3471,4770.771079474224,21238.37353,17.0,150.0,167.0,570.0,10,13.831446170806885,152.30326964428855,1.8388847606214358,3.8314461708068848,-0.002385435376837942,3.207801073320911,-0.002331449115463099,3.196830165934119,0.002420948149671759,0.06564150727472252,1,-1.0,-1.0,0,0,1,3,1,33.0,44.0,10.0,11.2,1008.0,cotonou/ABCA,307.08506585455837,65.5,66.0,0.5661261830359754
