Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,stratum,pair_dist,y_a,y_b,lam
6.376459217226945,2.3501541153188343,ABCA,cotonou,6.4302,2.3471,5952.687089187426,21238.37353,17.0,150.0,167.0,570.0,10,14.226481437683105,176.7674293987052,1.470152321618766,4.2264814376831055,-0.0018402503762812272,3.5549532585117545,-0.0018261149550354106,3.537554109994072,-0.00037821531295776365,0.017288424783759165,1,-1.0,-1.0,0,0,1,9,1,28.4,51.0,cotonou/ABCA,208.9278317199207,70.6,74.3,0.22753588946921677
6.380021951053548,2.354593728270415,ABCA,cotonou,6.4302,2.3471,5610.680626746686,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.5579012318999,1.5738908948876686,2.8381922245025635,-0.0022054716500879176,3.394944760755966,-0.002150216184257431,3.377135058431263,0.0025327148915648477,0.06938036937675797,1,-1.0,-1.0,0,0,0,16,1,32.0,41.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.6445991549536221
6.376738173850963,2.351211825851571,ABCA,cotonou,6.4302,2.3471,5929.715013661516,21238.37353,17.0,150.0,167.0,570.0,10,14.16728162765503,175.62906020288472,1.476416904440515,4.167281627655029,-0.0018635074716831235,3.5201741797676025,-0.0018443121910095214,3.503152187614857,-0.000666487216949463,0.0316008355680417,1,-1.0,-1.0,0,0,2,6,1,28.4,51.0,cotonou/ABCA,208.9278317199207,70.6,74.3,0.8086955228411071
6.37638327177652,2.349866155485971,ABCA,cotonou,6.4302,2.3471,5959.351439266562,21238.37353,17.0,150.0,167.0,570.0,10,14.2510666847229,177.07578193999166,1.4682727508080553,4.2510666847229,-0.001836132244448766,3.560687984357036,-0.0018277615061644496,3.5431625573911454,-0.0006656209627787272,0.031915075970302194,1,-1.0,-1.0,0,0,0,12,1,28.4,51.0,cotonou/ABCA,208.9278317199207,70.6,74.3,0.06931620108299663
6.379975402797988,2.3546070277720035,ABCA,cotonou,6.4302,2.3471,5615.989248598979,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.55085895180207,1.5724038914905416,2.8381922245025635,-0.0021940751701382036,3.3861491219928026,-0.0021547854449658044,3.3773133310382337,0.0022448514669373095,0.06938036937675797,1,-1.0,-1.0,0,0,0,14,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.3969617875111445
6.379312325989659,2.354796478288669,ABCA,cotonou,6.4302,2.3471,5691.619410674032,21238.37353,17.0,150.0,167.0,570.0,10,12.828059196472168,171.45196801670977,1.5516220223924408,2.828059196472168,-0.0021700930537863856,3.3798739096683326,-0.002141136676073074,3.3623865348426447,0.0008982261021931965,0.03470918053670846,1,-1.0,-1.0,0,0,0,7,1,32.0,41.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.011005347909660679
6.379985897962289,2.3546040291536317,ABCA,cotonou,6.4302,2.3471,5614.792314216871,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.55244560175174,1.5727389206470443,2.8381922245025635,-0.0021940751701382036,3.3861491219928026,-0.002153940228630562,3.3773133310382337,0.002298100096057584,0.06938036937675797,1,-1.0,-1.0,0,0,0,13,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.3875911050989205
6.380124506923026,2.3545644265934214,ABCA,cotonou,6.4302,2.3471,5598.984889033748,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.5734639976555,1.5771769418692583,2.8381922245025635,-0.0021997473950383937,3.3934953412818394,-0.002170953086234064,3.3756623355904636,0.0009342670440673828,0.04990053130129801,1,-1.0,-1.0,0,0,0,11,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.2638331044409491
6.3766930524928,2.3510407407018645,ABCA,cotonou,6.4302,2.3471,5933.269467356011,21238.37353,17.0,150.0,167.0,570.0,10,14.191477298736572,175.8137852760774,1.4752993206796272,4.191477298736572,-0.0018571305435299997,3.5414090029348038,-0.001854003882399081,3.524219816409644,-0.0014139212496332998,0.029332132687776204,1,-1.0,-1.0,0,0,2,3,1,30.0,52.0,cotonou/ABCA,208.9278317199207,74.3,70.6,0.2853073066679406
6.379704778551556,2.35468434898527,ABCA,cotonou,6.4302,2.3471,5646.854433111312,21238.37353,17.0,150.0,167.0,570.0,10,12.903472185134888,171.51017839795009,1.5631516868616726,2.9034721851348877,-0.002170953086234064,3.391497607978726,-0.002171722377883827,3.3825969951695942,-4.70399373149985e-05,0.03820186543175349,1,-1.0,-1.0,0,0,0,10,1,32.0,41.0,cotonou/ABCA,129.29475120989903,76.2,73.3,0.36140942103230145
