Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment,Temp,Rhum,stratum,pair_dist,y_a,y_b,lam
6.380146759168827,2.352235529374409,ABCA,cotonou,6.4302,2.3471,5564.372988359116,21238.37353,17.0,150.0,167.0,570.0,10,13.310178279876709,174.1779040107367,1.5821261304766707,3.310178279876709,-0.00206701793629309,3.513057511108088,-0.0020769659509050084,3.49455396682482,0.004012523094813029,0.20970378386921545,1,-1.0,-1.0,0,0,0,11,1,32.0,41.0,cotonou/ABCA,371.72406814317804,70.7,76.2,0.19356269635501855
6.379842577574678,2.354644977835806,ABCA,cotonou,6.4302,2.3471,5631.137846171845,21238.37353,17.0,150.0,167.0,570.0,10,12.903472185134888,171.5308368087733,1.5675122921648712,2.9034721851348877,-0.0021760319330471566,3.4008966900996622,-0.002177857474276894,3.3830628489348005,-0.0004355960422092015,0.04269731536073113,1,-1.0,-1.0,0,0,0,12,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.5155557368943222
6.380780937177503,2.354422674683573,ABCA,cotonou,6.4302,2.3471,5524.874597747215,21238.37353,17.0,150.0,167.0,570.0,10,12.76371955871582,171.62297923631445,1.599093903083688,2.7637195587158203,-0.00224307326583175,3.4123355776612243,-0.002225652108416838,3.4032115734965114,0.0005067629325343028,0.0190170859895281,1,-1.0,-1.0,0,0,1,3,1,31.3,40.0,cotonou/ABCA,382.1302966248984,79.4,73.3,0.8938420066165556
6.380393891887818,2.353413297130846,ABCA,cotonou,6.4302,2.3471,5552.06847722555,21238.37353,17.0,150.0,167.0,570.0,10,12.96747374534607,172.82012924868945,1.5891645553323226,2.9674737453460693,-0.00219449864493476,3.446262425145451,-0.0021496779140941598,3.437156763592068,0.0033282650841606983,0.12780252688478203,1,-1.0,-1.0,0,0,0,5,1,32.0,41.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.6270269688272774
6.380053909624143,2.354584597250245,ABCA,cotonou,6.4302,2.3471,5607.035943456248,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.56274395727633,1.5749134397498,2.8381922245025635,-0.002204258658406744,3.3947322647948406,-0.002145223842595629,3.37692339558212,0.002847232416258328,0.06938036937675797,1,-1.0,-1.0,0,0,0,12,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.326866407015013
6.379558044305099,2.3540184943902696,ABCA,cotonou,6.4302,2.3471,5652.4569734201805,21238.37353,17.0,150.0,167.0,570.0,10,13.24838137626648,172.26822706642167,1.558109546879299,3.2483813762664795,-0.0020758347027380543,3.398357277829111,-0.002070051670906639,3.381018608982471,0.002665698528289795,0.12384440380589994,1,-1.0,-1.0,0,0,0,15,1,32.0,41.0,cotonou/ABCA,371.72406814317804,76.2,70.7,0.245756481047275
6.379935135942263,2.3546185325879248,ABCA,cotonou,6.4302,2.3471,5620.581573878842,21238.37353,17.0,150.0,167.0,570.0,10,12.838192224502563,171.54477771036613,1.5711197949322362,2.8381922245025635,-0.0021940751701382036,3.3861410842557316,-0.0021573738300868454,3.3773053061204643,0.0020817832043117427,0.06938036937675797,1,-1.0,-1.0,0,0,0,15,1,31.3,40.0,cotonou/ABCA,129.29475120989903,73.3,76.2,0.4329143372646813
6.392121644534286,2.3663166372914297,ABCA,cotonou,6.4302,2.3471,4717.210494816872,21238.37353,17.0,150.0,167.0,570.0,10,13.5597083568573,153.3649635218004,1.863046491333571,3.5597083568573,-0.0023991109119766104,3.2457662221680392,-0.002432101659591517,3.2389888104978186,0.001517455734852979,0.05552893632829263,1,-1.0,-1.0,0,0,0,9,1,33.0,44.0,cotonou/ABCA,307.08506585455837,65.5,66.0,0.9033922857138189
6.3803673596958745,2.352329267574304,ABCA,cotonou,6.4302,2.3471,5541.178330855455,21238.37353,17.0,150.0,167.0,570.0,10,13.046741008758545,174.0463339137541,1.5914671629376804,3.046741008758545,-0.002180619866141656,3.5224226406745713,-0.0021216752057406987,3.503662834216653,0.004204686482747396,0.16553434728152905,1,-1.0,-1.0,0,0,0,7,1,32.0,41.0,cotonou/ABCA,317.5550729640992,70.7,73.3,0.24799565535108936
6.380416466446026,2.35433562908049,ABCA,cotonou,6.4302,2.3471,5563.354502104734,21238.37353,17.0,150.0,167.0,570.0,10,12.879146099090576,171.78094329112605,1.5868513360229513,2.879146099090576,-0.002199947354378012,3.4017101517868076,-0.0021749132068444653,3.38373953868668,0.0012891332308451334,0.05991219016683731,1,-1.0,-1.0,0,0,0,1,1,31.3,40.0,cotonou/ABCA,317.5550729640992,73.3,70.7,0.050479342485911016
6.380335603807253,2.351663599898034,ABCA,cotonou,6.4302,2.3471,5537.4717910108,21238.37353,17.0,150.0,167.0,570.0,10,13.11434006690979,174.8030537206123,1.5918329705291134,3.11434006690979,-0.0021536821920624637,3.580457589516019,-0.0019430698991726601,3.5613798240695336,0.013293081481001945,0.2625112169337234,0,5437.597550291166,-1.0,3,0,0,15,1,32.0,41.0,cotonou/ABCA,371.72406814317804,70.7,76.2,0.01371065975922614
